Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
53238,-37.816884,145.013892,4/105 Crown Street,Richmond,24000000,house,2013,3,2,2,SC_083,1949,19905,964,19,0,hospital_122,967,S_039,1943
71825,-37.857366,145.235546,8 Telford Court,Wantirna,8489000,house,2010,4,3,2,SC_032,5001,19871,3329,46,0,hospital_179,1129,S_024,4336
58896,-37.815195,145.177577,32 O'Shannessy Street,Nunawading,5390000,house,2013,3,2,1,SC_088,492,19899,647,37,0,hospital_010,1546,S_018,3216
15376,-37.738795,144.907252,52 Bulla Road,Strathmore,11550000,house,2015,4,2,2,SC_082,555,20036,1526,24,0,hospital_184,435,S_025,3456
46429,-37.70116043,145.1408386,109 Progress Road,Eltham North,5580000,house,2008,3,2,2,SC_051,3484,19987,1510,44,0,hospital_075,3112,S_020,3613
73308,-37.861515999999995,145.273273,228 Boronia Road,Boronia,8736000,house,2016,3,2,2,SC_049,4780,19869,984,53,0,hospital_002,808,S_024,994
92447,-37.977754,145.054573,8 Russell Court,Mentone,11900000,house,2012,2,1,2,SC_003,3115,19865,1036,39,0,hospital_055,332,S_011,809
60578,-37.836559,145.190653,2/433 Canterbury Road,Vermont,9680000,house,2013,3,2,2,SC_088,2151,19900,2068,40,0,hospital_010,2922,S_018,3852
58240,-37.818782,145.143687,6 Frankcom Street,Blackburn,32550000,house,2015,4,1,1,SC_037,1870,19897,344,36,0,hospital_060,1918,S_018,1443
15323,-37.735941,144.906924,44 Dublin Avenue,Strathmore,6975000,house,2011,3,1,1,SC_082,248,20036,1759,24,0,hospital_184,726,S_025,3764
16065,-37.708614000000004,144.89619299999998,38 Balerno Circuit,Gowanbrae,6132000,house,2013,3,1,1,SC_010,1016,20032,1907,33,0,hospital_184,3830,S_004,3751
54941,-37.836161,145.084236,117 Highfield Road,Camberwell,38250000,house,2016,4,2,2,SC_099,2653,19850,1158,32,0,hospital_089,2522,S_018,5571
58080,-37.816889,145.155004,4 Clare Street,Blackburn,11115000,house,2016,3,1,2,SC_002,1474,19898,564,35,0,hospital_060,1791,S_018,1753
55090,-37.82290649,145.0609436,16 Kintore Street,Camberwell,25440000,house,2009,4,2,2,SC_099,301,19853,453,24,0,hospital_064,1933,S_039,3258
19581,-37.672623,144.889824,14 Cobblestone Drive (Alanbrae),Attwood,9920000,house,2010,4,2,2,SC_059,1788,20030,2870,37,0,hospital_104,3637,S_004,5765
76878,-37.907652,145.128306,5 Beddoe Avenue,Clayton,10835000,house,2014,3,1,1,SC_096,4359,19915,2015,39,0,hospital_065,1326,S_010,4257
32004,-37.732352,145.012359,16 Shakespeare Avenue,Preston,5632000,house,2013,2,1,2,SC_103,1220,20011,952,29,0,hospital_139,2072,S_030,2554
96111,-37.908547999999996,145.04818799999998,68 Hall Street,Ormond,14950000,house,2013,3,1,2,SC_041,2804,19940,890,37,0,hospital_159,2239,S_015,2432
69580,-37.86843109,145.0892944,15 Lancaster Street,Ashburton,6677000,house,2009,3,1,1,SC_042,1011,19839,675,26,0,hospital_098,628,S_026,2123
16585,-37.700728999999995,144.92723600000002,151 Hilton Street,Glenroy,6560000,house,2016,3,1,2,SC_010,3845,20032,979,33,0,hospital_184,5022,S_004,1232
67517,-37.772118,145.349749,5 Clearwater Drive,Lilydale,4640000,house,2016,3,2,2,SC_084,3514,19876,1857,61,0,hospital_113,1213,S_042,7040
31664,-37.743902,144.999602,10 Arthur Street,Preston,5535000,house,2014,2,1,1,SC_103,523,20013,191,25,0,hospital_035,2237,S_030,2128
72181,-37.851444,145.264278,20 Lance Road,Bayswater,9000000,house,2015,3,1,2,SC_032,5317,19870,1133,50,0,hospital_002,564,S_024,2117
83741,-37.854738,145.009975,24 Florence Street,Prahran,7680000,house,2016,2,1,0,SC_038,1584,19946,561,23,0,hospital_132,118,S_013,1769
23498,-37.645144,144.907928,20 Ballymena Street,Greenvale,1704000,house,2012,3,2,2,SC_072,1406,44817,2381,40,0,hospital_104,1262,S_005,5929
81500,-37.985479999999995,145.22245,75 Clow Street,Dandenong,7000000,house,2014,3,1,3,SC_112,672,19888,1223,54,0,hospital_119,308,S_047,8919
43688,-37.707164,145.079192,299 Nell Street,Watsonia,6120000,house,2014,3,1,2,SC_017,5491,19984,585,34,0,hospital_037,2021,S_020,1859
2669,-37.816277,144.894756,103 Stephen Street,Yarraville,9960000,house,2014,2,1,1,SC_043,3859,19996,427,15,0,hospital_056,2684,S_049,4820
15567,-37.735038,144.88429,16 Haldane Road,Niddrie,10676000,house,2013,3,3,2,SC_082,1877,20036,3499,24,0,hospital_184,2000,S_049,4270
90058,-37.965362,145.080137,15 Jells Road,Cheltenham,11600000,house,2014,3,1,2,SC_003,1013,19866,2249,37,0,hospital_109,561,S_003,2100
11678,-37.72591782,144.8361054,11 Garden Avenue,Keilor,8580000,house,2009,4,2,2,SC_107,2532,20001,3749,36,0,hospital_005,4263,S_049,7041
90033,-37.964565,145.063387,14 Silver Street,Cheltenham,11764000,house,2012,4,2,3,SC_003,2369,19866,809,37,0,hospital_082,736,S_023,874
67596,-37.767013,145.370073,6 Bristol Crescent,Lilydale,5920000,house,2011,3,1,0,SC_084,5038,19876,2347,61,0,hospital_113,1457,S_042,8632
58679,-37.826838,145.178001,2 Menin Road,Nunawading,11900000,house,2014,3,1,1,SC_088,848,19899,746,37,0,hospital_060,2044,S_018,2745
56350,-37.853351,145.130895,2/5 Newbigin Street,Burwood,7850000,house,2015,4,2,2,SC_037,3891,19875,2451,30,0,hospital_047,1185,S_018,2836
37770,-37.629713,145.041114,8 Gatestone Road,Epping,4966000,house,2010,3,2,2,SC_062,4614,20005,2704,43,0,hospital_053,3261,S_005,9733
78705,-37.936798100000004,145.17362980000001,17 PHILLIP AVE,Springvale,3020000,house,2008,3,1,1,SC_073,3567,19913,2267,44,0,hospital_161,3473,S_047,3347
35280,-37.722758,145.00275200000002,6 Berwick Street,Reservoir,10912000,house,2010,3,1,1,SC_103,1874,20011,628,29,0,hospital_139,710,S_030,1853
44222,-37.708634,145.097056,126 Nell Street,Greensborough,2670000,house,2013,2,1,1,SC_017,5817,19985,1115,38,0,hospital_075,868,S_020,512
15594,-37.739752,144.881955,2 Willowtree Crescent,Niddrie,10080000,house,2010,4,2,2,SC_082,2176,20037,3516,21,0,hospital_184,2055,S_049,3778
68946,-37.84676743,145.034729,23 Henderson Avenue,Malvern,30000000,house,2008,4,3,2,SC_038,2427,19911,680,15,0,hospital_168,1779,S_013,1959
56650,-37.857104,145.129604,399 Highbury Road,Burwood,10736000,house,2015,3,1,2,SC_067,3878,19875,2025,30,0,hospital_047,1617,S_018,3256
56827,-37.85773,145.108365,6 Woolcock Close,Burwood,2025000,house,2011,4,2,2,SC_042,2638,19840,1797,28,0,hospital_089,1249,S_026,3889
151,-37.793541999999995,144.883185,10 Leigh Street,Footscray,11475000,house,2014,3,1,2,SC_043,1907,20023,939,20,0,hospital_056,269,S_049,2326
74307,-37.883795,145.033378,26 Blake Street,Caulfield,15840000,house,2014,4,3,2,SC_023,1187,19942,1019,33,0,hospital_080,1566,S_015,2069
53303,-37.824413299999996,145.0007477,43 Charles Street,Richmond,6600000,house,2009,2,1,0,SC_038,1916,19907,392,6,0,hospital_122,552,S_033,3264
86505,-37.894989,144.98657,3 Bonleigh Avenue,Brighton,9027000,house,2012,4,3,2,SC_015,2973,19953,1558,19,0,hospital_198,1811,S_009,2399
94630,-37.93325424,145.047226,11 Glenmer Street,Bentleigh,9300000,house,2009,3,1,2,SC_046,1045,19937,929,39,0,hospital_110,916,S_023,3013
49674,-37.81773376,145.0824127,64 Rochester Road,Balwyn,16960000,house,2009,4,2,2,SC_099,2266,19893,759,29,0,hospital_117,3036,S_039,4721
50657,-37.778496999999994,145.133507,1 Botanic Drive,Doncaster,9659000,house,2010,4,2,2,SC_091,1162,20042,4656,31,0,hospital_194,1709,S_046,1802
78066,-37.928763000000004,145.153356,41 Wilma Avenue,Mulgrave,7714000,house,2012,4,2,2,SC_073,3804,19914,1673,42,0,hospital_076,2982,S_047,3850
57457,-37.809836,145.14221,1 Doulton Road,Blackburn,6900000,house,2009,4,2,2,SC_037,2019,19897,1225,36,0,hospital_154,2022,S_018,2444
60874,-37.832602,145.211126,637 Canterbury Road,Vermont,8450000,house,2009,3,1,2,SC_032,2702,19901,1533,42,0,hospital_008,2329,S_040,2772
54411,-37.81800842,145.039444,32 Bell Street,Hawthorn,6765000,house,2009,2,1,1,SC_083,436,19904,467,21,0,hospital_086,765,S_039,1556
43204,-37.721764,145.07549,50 Torbay Street,Macleod,9590000,house,2015,4,1,1,SC_017,3834,19983,732,31,0,hospital_037,2743,S_020,2880
24732,-37.672621,144.952888,31A Gentles Avenue,Campbellfield,4440000,house,2016,3,1,2,SC_072,3637,19960,908,39,0,hospital_104,3761,S_004,4027
71590,-37.86593628,145.2290039,48 Raheen Avenue,Wantirna,3600000,house,2006,3,2,2,SC_067,5659,19870,4369,50,0,hospital_179,1840,S_027,3627
39625,-37.703184,145.052844,13 Mt Cooper Drive,Bundoora,12480000,house,2015,4,2,2,SC_047,4408,19984,2860,34,0,hospital_037,422,S_020,4162
38572,-37.772929,145.042233,12 Latham Street,Ivanhoe,37500000,house,2013,4,3,2,SC_001,560,19932,401,21,0,hospital_039,1466,S_039,3788
75599,-37.902011,145.076749,10 Dumblane Street,Hughesdale,12978000,house,2014,3,2,1,SC_087,1572,19918,797,32,0,hospital_159,2403,S_026,1790
89807,-37.969109,145.059421,10 Courtney Street,Cheltenham,8240000,house,2014,4,3,2,SC_003,2611,19866,507,37,0,hospital_082,989,S_023,1120
52776,-37.82718658,144.9947662,24 Green Street,Cremorne,7502000,house,2009,2,1,1,SC_038,1904,19907,220,6,0,hospital_146,1064,S_033,2923
14561,-37.762514,144.897807,5 Tilba Street,Aberfeldie,11570000,house,2011,2,1,3,SC_085,1426,20037,1773,21,0,hospital_068,1401,S_049,1408
12784,-37.717818,144.768516,26 Cottrell Court,Delahey,3480000,house,2014,3,1,1,SC_048,2915,20000,1924,39,0,hospital_057,6241,S_049,12285
26774,-37.589838,144.937469,4 Emerald Circuit,Craigieburn,4560000,house,2015,4,2,2,SC_110,951,40221,1430,46,0,hospital_104,6939,S_005,876
60410,-37.838853,145.195955,10 Kingsclere Street,Vermont,6490000,house,2013,4,1,1,SC_088,2608,19900,2346,40,0,hospital_008,2958,S_040,4157
5530,-37.789536,144.84857399999999,15 Moama Street,Braybrook,6060000,house,2011,4,2,0,SC_043,1227,20021,1385,26,0,hospital_174,1932,S_049,4013
9095,-37.885315000000006,144.754548,5 Driftwood Close,Seabrook,4906000,house,2014,4,2,2,SC_092,2430,46468,1830,33,0,hospital_073,6630,S_001,1699
79333,-37.951032,145.159666,70 Sandown Road,Springvale,7692000,house,2010,4,2,2,SC_057,4794,19913,571,44,0,hospital_124,2784,S_047,5320
23301,-37.74710083,144.9636536,9b Methven Street,Coburg,5907000,house,2009,3,2,2,SC_030,2023,19965,530,28,0,hospital_084,906,S_030,2621
59196,-37.811621,145.209866,1 Irene Crescent,Mitcham,11375000,house,2016,3,1,0,SC_032,1671,19901,850,42,0,hospital_010,1393,S_040,1661
22791,-37.745267,144.974319,42 Belgrave Street,Coburg,9150000,house,2013,3,2,3,SC_103,2513,19965,1020,28,0,hospital_144,1268,S_030,1925
25273,-37.59819412,144.9367523,126 Craigieburn Road,Craigieburn,2790000,house,2009,3,1,2,SC_110,273,40221,706,46,0,hospital_104,6019,S_005,158
16049,-37.7045517,144.8801117,3/43 Banksia Grove,Tullamarine,4355000,house,2009,3,1,1,SC_010,1224,20032,3268,33,0,hospital_184,4742,S_004,5171
97113,-37.999545,145.276677,97 Nettle Drive,Hallam,5031000,house,2011,3,2,2,SC_077,2567,19885,2114,59,0,hospital_069,4217,S_045,7002
35724,-37.720454,145.00229099999999,9 Croft Crescent,Reservoir,8330000,house,2014,3,1,2,SC_103,2130,20010,574,32,0,hospital_139,492,S_030,1938
60957,-37.834456,145.185055,85 Betula Avenue,Vermont,10416000,house,2014,3,1,2,SC_088,1752,19899,1782,37,0,hospital_061,2551,S_018,3335
45635,-37.678703999999996,145.12233799999998,11 Plenty Heights Court,Plenty,12082000,house,2016,4,2,2,SC_051,3342,19985,3073,38,0,hospital_075,3280,S_020,3496
4041,-37.83586502,144.87905880000002,"1/90 Elizabeth Street,",Newport,5535000,house,2010,4,2,1,SC_033,3019,19995,839,18,0,hospital_141,3151,S_016,6913
14394,-37.754540000000006,144.933213,38 Vanberg Road,Essendon,16660000,house,2016,3,1,1,SC_030,2879,20035,1325,26,0,hospital_128,2023,S_025,1802
78585,-37.962754,145.161047,12 Treesbank Avenue,Springvale,4256000,house,2014,3,1,1,SC_057,3506,19891,713,46,0,hospital_124,1768,S_047,6435
64861,-37.807315,145.276183,78 Lusher Road,Croydon,18370000,house,2013,3,1,1,SC_022,1099,19878,1378,51,0,hospital_164,1812,S_042,2859
22368,-37.75143,144.95927700000001,24 Florence Street,Coburg,8996000,house,2012,2,1,0,SC_030,2266,19966,407,26,0,hospital_084,307,S_030,3237
3167,-37.818131,144.874617,24 Freame Steet,Yarraville,9075000,house,2013,3,1,2,SC_033,2628,19996,1371,15,0,hospital_056,2963,S_049,5164
72236,-37.839659000000005,145.254123,26 Kelly Street,Bayswater,8988000,house,2015,4,2,2,SC_032,3731,19870,1253,50,0,hospital_002,2151,S_024,3630
57143,-37.824243,145.069785,20 Beaumont Street,Canterbury,8801000,house,2013,4,2,2,SC_099,1033,19892,231,27,0,hospital_064,2562,S_039,3990
18660,-37.669795,144.927707,30 Corinella Crescent,Dallas,4615000,house,2015,3,1,3,SC_072,2174,44817,990,40,0,hospital_104,2221,S_004,4257
32901,-37.732661,145.007856,5 Wurruk Avenue,Preston,5960000,house,2016,2,1,2,SC_103,930,20011,652,29,0,hospital_139,1889,S_030,2166
55140,-37.843503000000005,145.080532,178a Wattle Valley Road,Camberwell,2100000,house,2016,2,2,2,SC_099,2909,19850,440,32,0,hospital_089,1958,S_026,4867
76510,-37.916978,145.135172,10 Arnott St,Clayton,6655000,house,2008,3,1,1,SC_073,4616,19915,1545,39,0,hospital_065,1193,S_010,4578
21248,-37.761891999999996,144.967733,43 Mountfield Street,Brunswick,12971000,house,2012,3,1,2,SC_030,3630,19967,625,23,0,hospital_144,701,S_030,3855
40934,-37.713165999999994,145.055919,6 Grange Boulevard,Bundoora,10251000,house,2009,4,2,2,SC_047,3615,19983,1844,31,0,hospital_025,1199,S_020,4001
56099,-37.850462,145.132067,1/67 Middleborough Road,Burwood,5500000,house,2013,3,2,1,SC_037,3599,19875,2782,30,0,hospital_047,849,S_018,2508
11303,-37.786176,144.886022,27 Allara Avenue,Maribyrnong,9750000,house,2014,4,2,2,SC_085,1447,20023,1741,20,0,hospital_003,727,S_049,1472
30854,-37.75935745,145.0123291,176 Gooch Street,Thornbury,7040000,house,2009,4,2,2,SC_103,2383,20014,1302,23,0,hospital_035,559,S_030,4169
86592,-37.910171999999996,145.001443,32 William Street,Brighton,15470000,house,2014,3,2,1,SC_046,4600,19952,597,20,0,hospital_156,887,S_009,758
10596,-37.791827000000005,144.93371299999998,46 Smith Street,Kensington,4624000,house,2012,2,1,0,SC_011,1870,19972,347,14,0,hospital_114,429,S_025,2890
87796,-37.942114000000004,145.005694,5/33-35 Linacre Road,Hampton,6960000,house,2011,3,1,2,SC_046,2881,19949,591,27,0,hospital_036,177,S_009,3111
33380,-37.707955,145.032408,1 Merino Street,Reservoir,5424000,house,2015,3,1,2,SC_047,3411,20009,2016,33,0,hospital_025,1380,S_030,4930
83496,-37.85346222,144.98887630000002,13 Stewart Street,Windsor,13350000,house,2009,3,1,0,SC_066,801,19957,400,11,0,hospital_103,811,S_017,1892
2107,-37.82192612,144.83909609999998,3 Almond Avenue,Brooklyn,6880000,house,2008,4,1,0,SC_033,856,20022,3282,22,0,hospital_174,4958,S_049,6991
48204,-37.811228,145.04671299999998,28 Davis Street,Kew,15500000,house,2015,3,2,2,SC_083,1419,19903,1246,23,0,hospital_064,315,S_039,1517
27813,-37.58867,144.930768,8 Rosewood Place,Craigieburn,3608000,house,2012,3,2,1,SC_110,1327,40221,1835,46,0,hospital_104,6965,S_005,1208
378,-37.804068,144.887325,15 Margaret Street,Seddon,8864000,house,2010,3,1,3,SC_043,2549,20023,307,20,0,hospital_056,1221,S_049,3440
35474,-37.715629,145.015026,7 Lane Crescent,Reservoir,5600000,house,2010,2,1,2,SC_047,2885,20010,721,32,0,hospital_139,1510,S_030,3177
78867,-37.950758,145.149035,25 Royal Avenue,Springvale,16000000,house,2016,4,2,2,SC_057,5135,19913,412,44,0,hospital_124,3426,S_047,5817
39587,-37.7163887,145.02857969999997,124 Scott Grove,Kingsbury,5460000,house,2009,3,1,1,SC_047,2472,20010,1901,32,0,hospital_025,1287,S_030,4228
65548,-37.77248383,145.3132324,1 Sheridan Avenue,Mooroolbark,4758000,house,2009,3,2,2,SC_084,1597,19877,1367,55,0,hospital_113,3839,S_042,5697
5383,-37.86792374,144.8230591,98 Blyth Street,Altona,4280000,house,2007,2,1,0,SC_033,5042,19926,585,30,0,hospital_141,6051,S_007,7049
4593,-37.83556747,144.86816409999997,63 Graham Street,Newport,3984000,house,2008,5,2,0,SC_033,2127,19994,1573,20,0,hospital_141,3626,S_049,7186
77184,-37.941115,145.105492,25/71-109 Bourke Road,Clarinda,2000000,house,2010,2,1,1,SC_003,3639,19915,2256,39,0,hospital_076,2528,S_010,2864
37378,-37.641833,145.0213,4 Amalfi Place,Epping,6840000,house,2016,4,2,2,SC_062,5764,20005,1409,43,0,hospital_053,1164,S_005,8808
48680,-37.802695,145.04017199999998,7 Gladstone Street,Kew,23550000,house,2016,3,1,0,SC_083,2019,19904,2115,21,0,hospital_064,979,S_039,883
49467,-37.808714,145.093001,4 Carmel Court,Balwyn,19200000,house,2010,4,3,2,SC_020,2775,19896,1624,34,0,hospital_117,2083,S_046,4327
32903,-37.741444,145.017824,5 Wymbir Avenue,Preston,6300000,house,2015,3,1,2,SC_047,1146,20012,1554,27,0,hospital_035,2546,S_030,3292
59039,-37.817369,145.17816299999998,54 Nicholson Street,Nunawading,8372000,house,2012,3,1,2,SC_088,251,19899,461,37,0,hospital_010,1599,S_018,3131
23582,-37.640695,144.88991000000001,31 Simmington Circuit,Greenvale,4050000,house,2013,4,2,2,SC_075,711,44817,3906,40,0,hospital_104,2910,S_005,6421
23874,-37.700742,144.969853,1/43 Denys Street,Fawkner,3600000,house,2015,3,1,1,SC_030,3930,19961,967,35,0,hospital_139,3111,S_004,2828
37120,-37.629327,145.0314,24 Hayston Boulevard,Epping,10710000,house,2011,5,3,2,SC_062,5379,20005,2569,43,0,hospital_053,2804,S_005,8925
90662,-37.968444,145.057827,4 Holmby Road,Cheltenham,13640000,house,2015,3,2,2,SC_079,2605,19866,350,37,0,hospital_082,893,S_023,1015
14797,-37.755520000000004,144.92533400000002,8 Fletcher Street,Essendon,14790000,house,2013,3,1,2,SC_082,2962,20037,806,21,0,hospital_128,1475,S_025,1406
13843,-37.741478,144.898524,141 Cooper Street,Essendon,15920000,house,2016,3,2,2,SC_082,1040,20036,2074,24,0,hospital_184,584,S_025,3551
80359,-37.98599243,145.158432,52 Putt Grove,Keysborough,3320000,house,2009,3,1,2,SC_057,1507,19890,2645,49,0,hospital_096,1393,S_003,7133
76418,-37.89803696,145.0794525,8 Preston Road,Hughesdale,8050000,house,2008,1,1,1,SC_087,1087,19918,386,32,0,hospital_166,2334,S_026,1292
14399,-37.754511,144.921798,38C Fletcher Street,Essendon,13472000,house,2010,3,2,2,SC_082,2695,20037,520,21,0,hospital_128,1428,S_025,1475
63082,-37.825616,145.25098799999998,72 Canterbury Road,Heathmont,4500000,house,2011,2,1,2,SC_032,2419,19871,641,46,0,hospital_105,1755,S_040,2477
34287,-37.713685,144.986991,21 Dyson Street,Reservoir,4785000,house,2013,3,1,2,SC_103,3170,20010,1797,32,0,hospital_139,1066,S_030,1797
88664,-37.94900513,145.02543640000002,23 Dalmont Street,Highett,6880000,house,2008,3,1,1,SC_079,1373,19872,1444,41,0,hospital_058,1508,S_023,2910
2021,-37.80581284,144.88204960000002,22 Empress Avenue,Kingsville,9197000,house,2008,3,1,0,SC_043,2257,20023,531,20,0,hospital_056,1458,S_049,3685
38876,-37.774446000000005,145.040659,3A Rose Street,Ivanhoe,17250000,house,2010,3,2,2,SC_001,734,19932,201,21,0,hospital_039,1509,S_039,3590
84539,-37.879159,144.987674,1 McCrae Street,Elwood,12090000,house,2013,2,1,1,SC_015,1316,19955,757,15,0,hospital_009,1709,S_017,1423
42670,-37.741766,145.067998,9 Jolliffe Crescent,Rosanna,6848000,house,2016,3,1,1,SC_017,1559,19936,205,28,0,hospital_066,1598,S_020,5000
77924,-37.93056488,145.15750119999998,31 Lebanon Crescent,Mulgrave,8416000,house,2009,3,1,1,SC_073,3683,19914,1861,42,0,hospital_076,3387,S_047,3677
15065,-37.7241745,144.91078190000002,19 Streldon Avenue,Strathmore,4400000,house,2009,5,2,0,SC_082,1184,20033,1172,31,0,hospital_184,2079,S_004,3116
67752,-37.772261,145.35308899999998,9 Joy Court,Lilydale,8050000,house,2011,4,2,2,SC_084,3787,19876,1923,61,0,hospital_113,1154,S_042,7206
5489,-37.782879,144.846752,126  Duke Street,Braybrook,7140000,house,2011,2,2,1,SC_102,1161,20021,1373,26,0,hospital_174,1379,S_049,3890
26845,-37.57592773,144.93588259999999,4 Reay Drive,Craigieburn,4896000,house,2009,3,2,1,SC_005,1370,40221,2956,46,0,hospital_104,8434,S_005,2431
9136,-37.88349152,144.75723269999997,6 Haricot Crt,Seabrook,3200000,house,2008,4,2,1,SC_092,2724,46468,1744,33,0,hospital_073,6841,S_001,1929
6267,-37.786157,144.825058,17 Fraser Street,Sunshine,7840000,house,2010,2,1,0,SC_102,862,20021,737,26,0,hospital_174,1149,S_049,5828
52667,-37.828691,145.01236699999998,20 Loyola Grove,Burnley,10620000,house,2014,3,2,3,SC_038,1371,19906,441,13,0,hospital_122,1235,S_039,3029
59322,-37.813736,145.196622,11 Harrison Street,Mitcham,14820000,house,2015,4,1,1,SC_088,1623,19900,627,40,0,hospital_010,427,S_040,2833
3952,-37.815135,144.863909,9 Stanger Street,Yarraville,6368000,house,2016,3,1,2,SC_033,1981,20022,1770,22,0,hospital_056,3137,S_049,5173
57782,-37.814679999999996,145.146474,2 Tyrrell Avenue,Blackburn,11674000,house,2013,3,1,1,SC_037,2170,19898,676,35,0,hospital_060,2203,S_018,1865
79505,-37.989843,145.179587,10 Cheviot Road,Keysborough,6672000,house,2013,3,2,2,SC_057,636,19889,1666,51,0,hospital_096,863,S_047,8979
80042,-37.987014,145.16068700000002,28A Putt Grove,Keysborough,6116000,house,2016,3,2,2,SC_057,1279,19890,2623,49,0,hospital_096,1167,S_003,7335
31073,-37.753312,144.991284,29 Rennie Street,Thornbury,10035000,house,2009,2,1,2,SC_103,1793,20014,670,23,0,hospital_144,1751,S_030,2726
74186,-37.91031265,145.2775879,7 Winneke Court,Lysterfield,4499000,house,2009,3,2,2,SC_049,3222,19867,3282,58,0,hospital_150,3383,S_008,2726
78934,-37.947689000000004,145.148339,3 VICTORIA AVE,Springvale,21280000,house,2015,4,2,2,SC_057,5472,19913,492,44,0,hospital_124,3708,S_047,5592
